plotID,sampleID.x,uid.x,namedLocation.x,domainID.x,siteID.x,plotType.x,sampleCode.x,ligninSampleID.x,ligninSampleBarcode.x,collectDate.x,analysisDate.x,analyticalRepNumber.x,dryMass.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,foliarPhosphorusQF,foliarPotassiumQF,foliarCalciumQF,foliarMagnesiumQF,foliarSulfurQF,foliarManganeseQF,foliarIronQF,foliarCopperQF,foliarBoronQF,foliarZincQF,remarks.x,laboratoryName.x,testMethod.x,analyzedBy.x,reviewedBy.x,dataQF.x,publicationDate.x,release.x,uid.y,namedLocation.y,domainID.y,siteID.y,plotType.y,sampleCode.y,ligninSampleID.y,ligninSampleBarcode.y,collectDate.y,analysisDate.y,analyticalRepNumber.y,dryMass.y,ligninPercent,cellulosePercent,measurementQF,accuracyQF,remarks.y,laboratoryName.y,testMethod.y,analyzedBy.y,reviewedBy.y,dataQF.y,publicationDate.y,release.y,uid,namedLocation,domainID,siteID,plotType,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,collectDate,aopCollectDate,samplingImpractical,subplotID,sampleType,samplingMethod,sampleID.y,sampleCode,sampleCondition,chlorophyllSampleID,chlorophyllSampleCode,chlorophyllSampleCondition,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,canopyPosition,canopyStatus,subsample1Height,subsample2Height,subsample3Height,crownPolygonID,crownPolygonConfidence,shapefileID,collectedBy,recordedBy,remarks,dataQF,publicationDate,release
PUUM_032,5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0exCJBntFsIE=,ed8a5a62-9bc0-4e0f-9d30-64f6063d7d46,PUUM_032.basePlot.cfc,D20,PUUM,tower,A00000066446,5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0+juwMHlI8Y3RopplAcByNA==,A00000066388,1/15/2019 22:39,6/25/2019,1,0.2,25,0.05,0.617,1.586,0.07,0.231,1441,33.4,5.1,31.7,8.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T195003Z,RELEASE-2022,cb5c6931-7632-4727-994f-f46aea142eb5,PUUM_032.basePlot.cfc,D20,PUUM,tower,A00000066446,5DDwl49GZC3ZL+uQ4uDYK0kJQiS9y+t0+juwMHlI8Y3RopplAcByNA==,A00000066388,1/15/2019 22:39,6/5/2019,1,0.475,17.36,26.52,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,NA,NA,20211221T195003Z,RELEASE-2022,fb1a1e66-7aed-4fc4-bdd7-e9edbc04e70b,PUUM_032.basePlot.cfc,D20,PUUM,tower,evergreenForest,WGS84,19.55072,-155.315984,20.1,1683.6,0.1,NEON.DOC.001024vF,1/15/2019 23:01,1/4/2019,NA,31,Woody individual,pole pruner,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=,A00000066445,NA,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTItD0VdySaEna2sVIcV9eoA==,B00000048407,NA,NA,NA,NA,NA,NA,NA,Y,01236A,NEON.PLA.D20.PUUM.01236A,MEPO5,Metrosideros polymorpha Gaudich.,OK,NA,NA,2.4,NA,NA,NA,NA,NA,hamnett@battelleecology.org,hfranz@battelleecology.org,NA,NA,20211221T195003Z,RELEASE-2022
PUUM_032,5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxuSeF3toqPkiI=,efdd479b-1acf-4359-90da-ee7f0c750197,PUUM_032.basePlot.cfc,D20,PUUM,tower,A00000066424,5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxu75vuGcKmjZuqJtoNPXkXHw==,A00000066401,1/15/2019 23:06,6/25/2019,1,0.201,25,0.037,0.435,1.032,0.07,0.183,234.3,24.9,5.3,15.4,5.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T195003Z,RELEASE-2022,06b40440-1e19-4653-a429-3ac421ce6268,PUUM_032.basePlot.cfc,D20,PUUM,tower,A00000066424,5DDwl49GZC3ZL+uQ4uDYK7ZGmSMUcMxu75vuGcKmjZuqJtoNPXkXHw==,A00000066401,1/15/2019 23:06,6/5/2019,1,0.493,17.16,28.57,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,NA,NA,20211221T195003Z,RELEASE-2022,fb1a1e66-7aed-4fc4-bdd7-e9edbc04e70b,PUUM_032.basePlot.cfc,D20,PUUM,tower,evergreenForest,WGS84,19.55072,-155.315984,20.1,1683.6,0.1,NEON.DOC.001024vF,1/15/2019 23:01,1/4/2019,NA,31,Woody individual,pole pruner,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=,A00000066445,NA,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTItD0VdySaEna2sVIcV9eoA==,B00000048407,NA,NA,NA,NA,NA,NA,NA,Y,01236A,NEON.PLA.D20.PUUM.01236A,MEPO5,Metrosideros polymorpha Gaudich.,OK,NA,NA,2.4,NA,NA,NA,NA,NA,hamnett@battelleecology.org,hfranz@battelleecology.org,NA,NA,20211221T195003Z,RELEASE-2022
PUUM_032,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=,cf3bbb62-cb5e-45b3-b6c3-008b836a3f5f,PUUM_032.basePlot.cfc,D20,PUUM,tower,A00000066445,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWT5Z8ysbyjfheZ+KF/SdwwyQ==,A00000066272,1/15/2019 23:01,6/25/2019,1,0.201,25,0.026,0.303,1.7,0.084,0.199,578.1,71.7,1.7,19.5,9.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T195003Z,RELEASE-2022,423a83e5-6b3d-44c9-b75a-a8cbfbafb17c,PUUM_032.basePlot.cfc,D20,PUUM,tower,A00000066445,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWT5Z8ysbyjfheZ+KF/SdwwyQ==,A00000066272,1/15/2019 23:01,6/5/2019,1,0.467,14.84,28.59,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,NA,NA,20211221T195003Z,RELEASE-2022,fb1a1e66-7aed-4fc4-bdd7-e9edbc04e70b,PUUM_032.basePlot.cfc,D20,PUUM,tower,evergreenForest,WGS84,19.55072,-155.315984,20.1,1683.6,0.1,NEON.DOC.001024vF,1/15/2019 23:01,1/4/2019,NA,31,Woody individual,pole pruner,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTZk++tv9wsZM=,A00000066445,NA,5DDwl49GZC3ZL+uQ4uDYK90NW88AaQWTItD0VdySaEna2sVIcV9eoA==,B00000048407,NA,NA,NA,NA,NA,NA,NA,Y,01236A,NEON.PLA.D20.PUUM.01236A,MEPO5,Metrosideros polymorpha Gaudich.,OK,NA,NA,2.4,NA,NA,NA,NA,NA,hamnett@battelleecology.org,hfranz@battelleecology.org,NA,NA,20211221T195003Z,RELEASE-2022
PUUM_034,5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlMrAZQkCp158=,97ab7480-033b-4f49-89bf-4e631739a171,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066447,5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlBfU49AqAS2CKkk2xBlAZwQ==,A00000066288,1/16/2019 23:21,6/25/2019,1,0.2,25,0.06,0.493,0.762,0.13,0.248,238.6,18.7,5.8,18.8,6.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T195003Z,RELEASE-2022,5c17ba5e-a329-4f5a-a1ea-c7248dd098d1,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066447,5DDwl49GZC1QV8Wxd65gxfyYByZrP9IlBfU49AqAS2CKkk2xBlAZwQ==,A00000066288,1/16/2019 23:21,6/5/2019,1,0.472,23.88,25.32,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,NA,NA,20211221T195003Z,RELEASE-2022,67637055-6eb1-4d1c-bb34-bc48c2df1ac8,PUUM_034.basePlot.cfc,D20,PUUM,tower,evergreenForest,WGS84,19.549124,-155.312265,20.2,1646.6,0.15,NEON.DOC.001024vF,1/16/2019 22:53,1/4/2019,NA,31,Woody individual,clippers,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=,A00000066436,OK,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxB3+2RHRu/p2K5/uVZTAuvQ==,B00000048415,OK,NA,NA,NA,NA,NA,NA,unknown,8304,NEON.PLA.D20.PUUM.08304,MYSA2,Myrsine sandwicensis A. DC.,OK,NA,NA,2.2,NA,NA,NA,NA,NA,hamnett@battelleecology.org,hfranz@battelleecology.org,NA,NA,20211221T195003Z,RELEASE-2022
PUUM_034,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=,aed34fa3-50af-4825-a334-78099a0887e2,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066436,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxjaT/SdqQ2MwX6q283BAKZA==,A00000066269,1/16/2019 22:53,6/25/2019,1,0.198,25,0.069,0.475,1.109,0.547,0.426,94.2,47.3,5.5,21.2,9.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T195003Z,RELEASE-2022,42cd24c6-6abc-4481-818f-8dc5f766ed85,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066436,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxjaT/SdqQ2MwX6q283BAKZA==,A00000066269,1/16/2019 22:53,6/5/2019,1,0.465,14.03,18.24,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,NA,NA,20211221T195003Z,RELEASE-2022,67637055-6eb1-4d1c-bb34-bc48c2df1ac8,PUUM_034.basePlot.cfc,D20,PUUM,tower,evergreenForest,WGS84,19.549124,-155.312265,20.2,1646.6,0.15,NEON.DOC.001024vF,1/16/2019 22:53,1/4/2019,NA,31,Woody individual,clippers,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=,A00000066436,OK,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxB3+2RHRu/p2K5/uVZTAuvQ==,B00000048415,OK,NA,NA,NA,NA,NA,NA,unknown,8304,NEON.PLA.D20.PUUM.08304,MYSA2,Myrsine sandwicensis A. DC.,OK,NA,NA,2.2,NA,NA,NA,NA,NA,hamnett@battelleecology.org,hfranz@battelleecology.org,NA,NA,20211221T195003Z,RELEASE-2022
PUUM_034,5DDwl49GZC2ae6g80oaLlGQaFllLk6IfRT4z7Oy/Yzs=,8c6c75f5-77c6-4f83-9efa-5769949f5f82,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066439,5DDwl49GZC2ae6g80oaLlGQaFllLk6IfBY+mtt9Qaok=,A00000066372,1/16/2019 21:51,6/25/2019,1,0.201,25,0.083,0.523,0.945,0.193,0.336,284.7,34.8,2.7,15,10.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T195003Z,RELEASE-2022,e9c5f01f-1997-418e-a764-fde868225e4c,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066439,5DDwl49GZC2ae6g80oaLlGQaFllLk6IfBY+mtt9Qaok=,A00000066372,1/16/2019 21:51,6/5/2019,1,0.486,25.87,15.06,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,NA,NA,20211221T195003Z,RELEASE-2022,67637055-6eb1-4d1c-bb34-bc48c2df1ac8,PUUM_034.basePlot.cfc,D20,PUUM,tower,evergreenForest,WGS84,19.549124,-155.312265,20.2,1646.6,0.15,NEON.DOC.001024vF,1/16/2019 22:53,1/4/2019,NA,31,Woody individual,clippers,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=,A00000066436,OK,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxB3+2RHRu/p2K5/uVZTAuvQ==,B00000048415,OK,NA,NA,NA,NA,NA,NA,unknown,8304,NEON.PLA.D20.PUUM.08304,MYSA2,Myrsine sandwicensis A. DC.,OK,NA,NA,2.2,NA,NA,NA,NA,NA,hamnett@battelleecology.org,hfranz@battelleecology.org,NA,NA,20211221T195003Z,RELEASE-2022
PUUM_034,5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLL9kVYlHly/M=,f523dc5f-ba83-4ece-b994-0b61d3a4de69,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066449,5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLimMFOA6QdXCe6aWyZvM6uQ==,A00000066276,1/16/2019 22:50,6/25/2019,1,0.201,25,0.04,0.372,0.761,0.113,0.182,186.8,18.3,3.2,20.1,6.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,0SbE4/OAjEQ=,NA,20211221T195003Z,RELEASE-2022,0b2e9368-64d5-4d2a-9518-7508668b3fb1,PUUM_034.basePlot.cfc,D20,PUUM,tower,A00000066449,5DDwl49GZC1QV8Wxd65gxSUL9jPDIULLimMFOA6QdXCe6aWyZvM6uQ==,A00000066276,1/16/2019 22:50,6/5/2019,1,0.468,18.58,28.99,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,NA,NA,20211221T195003Z,RELEASE-2022,67637055-6eb1-4d1c-bb34-bc48c2df1ac8,PUUM_034.basePlot.cfc,D20,PUUM,tower,evergreenForest,WGS84,19.549124,-155.312265,20.2,1646.6,0.15,NEON.DOC.001024vF,1/16/2019 22:53,1/4/2019,NA,31,Woody individual,clippers,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxKIgVq0sD3UM=,A00000066436,OK,5DDwl49GZC2ynXd2yGS6snOjE1lPXdnxB3+2RHRu/p2K5/uVZTAuvQ==,B00000048415,OK,NA,NA,NA,NA,NA,NA,unknown,8304,NEON.PLA.D20.PUUM.08304,MYSA2,Myrsine sandwicensis A. DC.,OK,NA,NA,2.2,NA,NA,NA,NA,NA,hamnett@battelleecology.org,hfranz@battelleecology.org,NA,NA,20211221T195003Z,RELEASE-2022
RMNP_004,pbg8g17+dIp6705ag9pa0lUooCzfvWWeJWkfNMWWx2U=,48d5a78d-9579-4172-a217-ffaeacdba78b,RMNP_004.basePlot.cfc,D10,RMNP,distributed,A00000125516,pbg8g17+dIp6705ag9pa0lUooCzfvWWel62mcqFRIwn2b3VxU+gA6w==,A00000134084,7/6/2020 20:48,10/29/2020,1,0.202,25,0.081,0.311,0.365,0.092,0.067,476.2,60.4,1.7,15.8,46.1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T202452Z,RELEASE-2022,5dfa34c5-9826-4c19-a3a4-0c3b3e59aaa2,RMNP_004.basePlot.cfc,D10,RMNP,distributed,A00000125516,pbg8g17+dIp6705ag9pa0lUooCzfvWWel62mcqFRIwn2b3VxU+gA6w==,A00000134084,7/6/2020 20:48,11/6/2020,1,0.484,16.35,17.09,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20211221T202452Z,RELEASE-2022,0b14aee6-0f7d-4e98-a0f8-141c6725cb86,RMNP_004.basePlot.cfc,D10,RMNP,distributed,evergreenForest,WGS84,40.186823,-105.54091,20.1,2814.7,0.1,NEON.DOC.001024vH,7/6/2020 20:48,NA,OK,31,Woody individual,pole pruner,pbg8g17+dIp6705ag9pa0lUooCzfvWWeJWkfNMWWx2U=,A00000125516,OK,pbg8g17+dIp6705ag9pa0lUooCzfvWWel8b7YC/hmwc7KQ5jVb+rpQ==,B00000098517,OK,NA,NA,NA,NA,NA,NA,Y,3472,NEON.PLA.D10.RMNP.03472,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,OK,Partially shaded,true canopy,4.8,NA,NA,RMNP.03472.2020,medium,RMNP-2020-polygons,0000-0002-3407-4177,0000-0001-5212-0969,NA,NA,20211221T202452Z,RELEASE-2022
RMNP_004,pbg8g17+dIqQ8pN5Eah6OFRdiXdB7+aVFoUgLB+XBQQ=,f8cbbb8a-f2d7-4df2-93b9-85fa04e8ed8a,RMNP_004.basePlot.cfc,D10,RMNP,distributed,A00000125493,pbg8g17+dIqQ8pN5Eah6OFRdiXdB7+aVCkI7/bl+J5rVoIvxwKx5XA==,A00000134097,7/6/2020 19:40,10/29/2020,1,0.201,25,0.155,0.96,0.903,0.289,0.168,42.8,28.9,3.7,16.8,61.9,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T202452Z,RELEASE-2022,bbdc5ffe-2126-4223-b4b0-1faa6b6ef85c,RMNP_004.basePlot.cfc,D10,RMNP,distributed,A00000125493,pbg8g17+dIqQ8pN5Eah6OFRdiXdB7+aVCkI7/bl+J5rVoIvxwKx5XA==,A00000134097,7/6/2020 19:40,11/6/2020,1,0.461,7.84,11.19,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20211221T202452Z,RELEASE-2022,0b14aee6-0f7d-4e98-a0f8-141c6725cb86,RMNP_004.basePlot.cfc,D10,RMNP,distributed,evergreenForest,WGS84,40.186823,-105.54091,20.1,2814.7,0.1,NEON.DOC.001024vH,7/6/2020 20:48,NA,OK,31,Woody individual,pole pruner,pbg8g17+dIp6705ag9pa0lUooCzfvWWeJWkfNMWWx2U=,A00000125516,OK,pbg8g17+dIp6705ag9pa0lUooCzfvWWel8b7YC/hmwc7KQ5jVb+rpQ==,B00000098517,OK,NA,NA,NA,NA,NA,NA,Y,3472,NEON.PLA.D10.RMNP.03472,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,OK,Partially shaded,true canopy,4.8,NA,NA,RMNP.03472.2020,medium,RMNP-2020-polygons,0000-0002-3407-4177,0000-0001-5212-0969,NA,NA,20211221T202452Z,RELEASE-2022
RMNP_004,pbg8g17+dIr7e1AmzqwUH7PLRuOMGARr4Pv8HGUxmZs=,cfa6e437-e053-4f60-9b5b-219c8fedecc5,RMNP_004.basePlot.cfc,D10,RMNP,distributed,A00000125517,pbg8g17+dIr7e1AmzqwUH7PLRuOMGARrEq88QA16ky0=,A00000134109,7/6/2020 20:13,10/29/2020,1,0.196,25,0.088,0.41,1.401,0.055,0.054,495.9,32.3,1.1,8.4,26.2,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T202452Z,RELEASE-2022,20cb9484-b06a-4a6c-bb77-09e07995912c,RMNP_004.basePlot.cfc,D10,RMNP,distributed,A00000125517,pbg8g17+dIr7e1AmzqwUH7PLRuOMGARrEq88QA16ky0=,A00000134109,7/6/2020 20:13,11/6/2020,1,0.479,13.42,15.64,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20211221T202452Z,RELEASE-2022,0b14aee6-0f7d-4e98-a0f8-141c6725cb86,RMNP_004.basePlot.cfc,D10,RMNP,distributed,evergreenForest,WGS84,40.186823,-105.54091,20.1,2814.7,0.1,NEON.DOC.001024vH,7/6/2020 20:48,NA,OK,31,Woody individual,pole pruner,pbg8g17+dIp6705ag9pa0lUooCzfvWWeJWkfNMWWx2U=,A00000125516,OK,pbg8g17+dIp6705ag9pa0lUooCzfvWWel8b7YC/hmwc7KQ5jVb+rpQ==,B00000098517,OK,NA,NA,NA,NA,NA,NA,Y,3472,NEON.PLA.D10.RMNP.03472,PICOL,Pinus contorta Douglas ex Loudon var. latifolia Engelm. ex S. Watson,OK,Partially shaded,true canopy,4.8,NA,NA,RMNP.03472.2020,medium,RMNP-2020-polygons,0000-0002-3407-4177,0000-0001-5212-0969,NA,NA,20211221T202452Z,RELEASE-2022
RMNP_005,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9b+f4u8zqXvQ=,8e7a3106-ded5-4571-8e55-90b1056fcffc,RMNP_005.basePlot.cfc,D10,RMNP,distributed,A00000125496,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L94NYX0dLrMFA=,A00000134101,7/20/2020 15:34,10/29/2020,1,0.201,25,0.096,0.542,0.552,0.096,0.068,250.8,30,2.4,18.2,13.7,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T202452Z,RELEASE-2022,7a7a96e7-2071-41b7-a431-f306ae0ea8d6,RMNP_005.basePlot.cfc,D10,RMNP,distributed,A00000125496,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L94NYX0dLrMFA=,A00000134101,7/20/2020 15:34,11/6/2020,1,0.495,18.29,18.35,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20211221T202452Z,RELEASE-2022,19a68e57-ae0d-4d31-a72a-f22e98afa6d8,RMNP_005.basePlot.cfc,D10,RMNP,distributed,evergreenForest,WGS84,40.167943,-105.526306,20.1,2818.6,0.1,NEON.DOC.001024vH,7/20/2020 15:34,NA,OK,31,Woody individual,pole pruner,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9b+f4u8zqXvQ=,A00000125496,OK,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9Hm+upVAGZf4=,B00000098520,OK,NA,NA,NA,NA,NA,NA,Y,4033,NEON.PLA.D10.RMNP.04033,PSME,Pseudotsuga menziesii (Mirb.) Franco,OK,Open grown,true canopy,6.5,NA,NA,RMNP.04033.2020,high,RMNP-2020-polygons,0000-0002-3407-4177,0000-0003-1441-1348,NA,NA,20211221T202452Z,RELEASE-2022
RMNP_005,pbg8g17+dIrlMynaCaoSq6N/F/Ibdk+YgPq4fwPVCrk=,a6662427-92d3-4f4b-9dec-06065c846240,RMNP_005.basePlot.cfc,D10,RMNP,distributed,A00000125500,pbg8g17+dIrlMynaCaoSq6N/F/Ibdk+YExxQhjwtlo4t/q++qR3n5A==,A00000134080,7/20/2020 14:40,10/29/2020,1,0.205,25,0.072,0.36,0.139,0.086,0.048,102.1,31.8,1.3,10.4,16.3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T202452Z,RELEASE-2022,50f24ea9-592f-4b7a-81e3-28b30abb2e60,RMNP_005.basePlot.cfc,D10,RMNP,distributed,A00000125500,pbg8g17+dIrlMynaCaoSq6N/F/Ibdk+YExxQhjwtlo4t/q++qR3n5A==,A00000134080,7/20/2020 14:40,11/6/2020,1,0.453,11.8,16.61,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20211221T202452Z,RELEASE-2022,19a68e57-ae0d-4d31-a72a-f22e98afa6d8,RMNP_005.basePlot.cfc,D10,RMNP,distributed,evergreenForest,WGS84,40.167943,-105.526306,20.1,2818.6,0.1,NEON.DOC.001024vH,7/20/2020 15:34,NA,OK,31,Woody individual,pole pruner,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9b+f4u8zqXvQ=,A00000125496,OK,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9Hm+upVAGZf4=,B00000098520,OK,NA,NA,NA,NA,NA,NA,Y,4033,NEON.PLA.D10.RMNP.04033,PSME,Pseudotsuga menziesii (Mirb.) Franco,OK,Open grown,true canopy,6.5,NA,NA,RMNP.04033.2020,high,RMNP-2020-polygons,0000-0002-3407-4177,0000-0003-1441-1348,NA,NA,20211221T202452Z,RELEASE-2022
RMNP_005,pbg8g17+dIrchAHlRFL4YS78CrskwuQBhVE1jWZJbCc=,6383c2ab-82aa-4097-ac8d-a373399acac3,RMNP_005.basePlot.cfc,D10,RMNP,distributed,A00000125499,pbg8g17+dIrchAHlRFL4YS78CrskwuQB1TButBjdqiusZFp/CmbvHA==,A00000134106,7/20/2020 14:30,10/29/2020,1,0.197,25,0.08,0.508,0.389,0.179,0.052,115.4,21.6,1.4,7.7,12.5,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,NA,A and L Great Lakes,SOP APF-10-020,J/g6an6qIb0=,yOg/B621B2rBEidHmvFsEQ==,NA,20211221T202452Z,RELEASE-2022,9dc4613b-d74d-4497-a7a1-ba0a519c3ec3,RMNP_005.basePlot.cfc,D10,RMNP,distributed,A00000125499,pbg8g17+dIrchAHlRFL4YS78CrskwuQB1TButBjdqiusZFp/CmbvHA==,A00000134106,7/20/2020 14:30,11/6/2020,1,0.464,11.89,18.22,OK,OK,NA,A and L Great Lakes,SOP APF-10-024,5CCjZV/fgtQ=,6AyUQh3hBk8=,NA,20211221T202452Z,RELEASE-2022,19a68e57-ae0d-4d31-a72a-f22e98afa6d8,RMNP_005.basePlot.cfc,D10,RMNP,distributed,evergreenForest,WGS84,40.167943,-105.526306,20.1,2818.6,0.1,NEON.DOC.001024vH,7/20/2020 15:34,NA,OK,31,Woody individual,pole pruner,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9b+f4u8zqXvQ=,A00000125496,OK,pbg8g17+dIpyD/Cgm1K6f8vOUY8cY4L9Hm+upVAGZf4=,B00000098520,OK,NA,NA,NA,NA,NA,NA,Y,4033,NEON.PLA.D10.RMNP.04033,PSME,Pseudotsuga menziesii (Mirb.) Franco,OK,Open grown,true canopy,6.5,NA,NA,RMNP.04033.2020,high,RMNP-2020-polygons,0000-0002-3407-4177,0000-0003-1441-1348,NA,NA,20211221T202452Z,RELEASE-2022
